time_s,tracker_id,bbox_x,bbox_y,bbox_w,bbox_h,bbox_score,kp0_x,kp0_y,kp0_v,kp1_x,kp1_y,kp1_v,kp2_x,kp2_y,kp2_v,kp3_x,kp3_y,kp3_v,calib_status
19.0719,Blue,411.02,580.78,100.46,122.12,0.638,406.08,570.48,1.000,408.17,571.47,1.000,408.50,574.57,1.000,406.11,570.28,1.000,ongoing
19.2663,Red,1105.83,612.00,122.66,108.96,0.657,1125.52,584.23,1.000,1076.01,592.67,1.000,1092.82,625.16,1.000,1130.45,613.44,1.000,ongoing
19.2665,Blue,464.00,574.00,93.84,123.06,0.649,466.75,566.48,1.000,460.35,560.64,1.000,455.48,567.85,1.000,458.15,572.81,1.000,ongoing
19.4606,Blue,483.05,567.28,95.88,123.73,0.647,496.06,548.74,1.000,470.32,548.07,1.000,466.72,561.48,1.000,484.70,563.55,1.000,ongoing
19.6538,Blue,503.35,566.20,97.87,123.51,0.605,512.89,545.63,1.000,492.29,544.07,1.000,484.49,559.36,1.000,504.74,559.64,1.000,ongoing
19.8485,Blue,513.52,565.39,95.96,119.61,0.671,511.14,556.48,1.000,508.43,554.41,1.000,506.20,557.82,1.000,507.92,556.66,1.000,ongoing
20.0441,Blue,518.14,560.91,95.85,122.30,0.628,523.33,543.13,1.000,506.37,542.51,1.000,502.24,554.02,1.000,515.73,556.68,1.000,ongoing
20.2395,Red,1123.54,601.00,122.22,108.74,0.622,1147.12,560.58,1.000,1092.25,567.66,1.000,1095.58,606.90,1.000,1161.00,598.67,1.000,ongoing
20.2398,Blue,543.88,556.72,95.83,124.09,0.608,549.79,540.46,1.000,532.29,542.28,1.000,532.08,550.31,1.000,544.83,549.16,1.000,ongoing
20.2399,Blue,543.42,556.51,96.14,126.06,0.604,552.04,543.32,1.000,533.65,542.47,1.000,529.52,551.28,1.000,539.75,555.36,1.000,ongoing
20.4337,Blue,555.08,558.93,97.93,124.71,0.651,559.86,545.01,1.000,545.24,548.53,1.000,545.39,555.70,1.000,555.12,555.98,1.000,ongoing
20.6284,Red,1080.75,639.86,132.19,109.63,0.685,1094.89,600.99,1.000,1043.08,626.96,1.000,1072.50,662.21,1.000,1120.56,635.92,1.000,ongoing
20.6286,Blue,564.88,558.44,95.20,125.25,0.674,572.19,537.16,1.000,545.76,541.62,1.000,549.24,557.59,1.000,568.70,556.45,1.000,ongoing
20.8244,Red,999.83,646.63,131.88,120.71,0.670,1017.94,611.76,1.000,967.61,637.66,1.000,996.87,667.70,1.000,1043.37,646.17,1.000,ongoing
20.8246,Blue,563.53,558.84,94.14,124.60,0.637,568.23,540.16,1.000,546.93,544.74,1.000,550.52,557.77,1.000,566.40,555.52,1.000,ongoing
21.0145,Red,893.93,649.30,138.76,123.19,0.709,905.55,615.92,1.000,860.44,641.60,1.000,892.58,667.19,1.000,931.87,645.94,1.000,ongoing
21.0147,Blue,559.99,560.06,95.34,122.72,0.622,566.98,546.00,1.000,549.98,545.21,1.000,546.74,554.36,1.000,557.58,557.83,1.000,ongoing
21.2112,Red,817.64,661.68,138.38,124.86,0.719,834.18,621.26,1.000,781.21,644.07,1.000,811.80,678.32,1.000,858.95,654.49,1.000,ongoing
21.2114,Blue,571.93,559.98,96.25,124.46,0.666,573.95,545.51,1.000,559.61,550.55,1.000,560.89,556.23,1.000,571.67,556.93,1.000,ongoing
21.4050,Red,790.41,653.98,124.31,120.18,0.722,793.64,620.70,1.000,758.03,645.96,1.000,793.75,670.74,1.000,820.93,642.69,1.000,ongoing
21.4052,Blue,579.62,553.51,95.38,123.42,0.663,582.65,534.58,1.000,564.57,535.18,1.000,567.69,548.70,1.000,584.30,545.05,1.000,ongoing
21.6009,Red,796.34,658.97,128.00,117.17,0.716,813.19,625.95,1.000,765.72,645.95,1.000,788.57,677.68,1.000,831.37,656.35,1.000,ongoing
21.6011,Blue,595.69,549.06,95.07,122.21,0.633,597.82,531.45,1.000,582.81,532.59,1.000,583.32,542.80,1.000,596.01,543.13,1.000,ongoing
21.7972,Red,814.39,665.09,133.90,127.94,0.705,814.93,637.17,1.000,789.26,655.85,1.000,821.06,677.41,1.000,838.69,646.49,1.000,ongoing
21.7974,Blue,613.47,553.21,95.27,125.48,0.666,617.89,531.51,1.000,598.56,532.71,1.000,600.08,547.46,1.000,617.24,545.11,1.000,ongoing
21.9894,Red,764.00,645.23,136.28,127.71,0.714,768.85,622.52,1.000,746.65,640.75,1.000,775.80,653.80,1.000,789.52,633.64,1.000,ongoing
